1129204886 2005.10.13 R33-M0-NC I:J18 U11 2005-10-13-05.01.26.580525 R33-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204960 2005.10.13 R11-M0-N0 I:J18 U11 2005-10-13-05.02.40.004730 R11-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204960 2005.10.13 R11-M0-N0 I:J18 U01 2005-10-13-05.02.40.125861 R11-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204960 2005.10.13 R04-M1-N0 I:J18 U11 2005-10-13-05.02.40.252512 R04-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204960 2005.10.13 R04-M1-N0 I:J18 U01 2005-10-13-05.02.40.345264 R04-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204960 2005.10.13 R01-M0-N4 I:J18 U11 2005-10-13-05.02.40.454096 R01-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204960 2005.10.13 R01-M0-N4 I:J18 U01 2005-10-13-05.02.40.566055 R01-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204960 2005.10.13 R01-M1-N0 I:J18 U11 2005-10-13-05.02.40.680992 R01-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204960 2005.10.13 R01-M1-N0 I:J18 U01 2005-10-13-05.02.40.800737 R01-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204960 2005.10.13 R11-M1-N8 I:J18 U11 2005-10-13-05.02.40.914055 R11-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204961 2005.10.13 R11-M1-N8 I:J18 U01 2005-10-13-05.02.41.028416 R11-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204961 2005.10.13 R03-M0-N8 I:J18 U11 2005-10-13-05.02.41.141201 R03-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204961 2005.10.13 R03-M0-N8 I:J18 U01 2005-10-13-05.02.41.268345 R03-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204961 2005.10.13 R07-M0-N8 I:J18 U11 2005-10-13-05.02.41.386534 R07-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204961 2005.10.13 R07-M0-N8 I:J18 U01 2005-10-13-05.02.41.502405 R07-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204961 2005.10.13 R03-M1-N0 I:J18 U11 2005-10-13-05.02.41.627456 R03-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204961 2005.10.13 R03-M1-N0 I:J18 U01 2005-10-13-05.02.41.741437 R03-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204961 2005.10.13 R11-M1-N0 I:J18 U11 2005-10-13-05.02.41.855391 R11-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204961 2005.10.13 R11-M1-N0 I:J18 U01 2005-10-13-05.02.41.974237 R11-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204962 2005.10.13 R01-M1-N4 I:J18 U11 2005-10-13-05.02.42.088003 R01-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204962 2005.10.13 R01-M1-N4 I:J18 U01 2005-10-13-05.02.42.201651 R01-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204962 2005.10.13 R01-M1-NC I:J18 U11 2005-10-13-05.02.42.315895 R01-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204962 2005.10.13 R01-M1-NC I:J18 U01 2005-10-13-05.02.42.436712 R01-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204962 2005.10.13 R02-M1-N8 I:J18 U11 2005-10-13-05.02.42.574878 R02-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204962 2005.10.13 R02-M1-N8 I:J18 U01 2005-10-13-05.02.42.685381 R02-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204962 2005.10.13 R17-M1-N4 I:J18 U11 2005-10-13-05.02.42.801389 R17-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204962 2005.10.13 R17-M1-N4 I:J18 U01 2005-10-13-05.02.42.913079 R17-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204963 2005.10.13 R17-M0-N0 I:J18 U11 2005-10-13-05.02.43.033576 R17-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204963 2005.10.13 R17-M0-N0 I:J18 U01 2005-10-13-05.02.43.152267 R17-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204963 2005.10.13 R04-M1-N8 I:J18 U11 2005-10-13-05.02.43.284107 R04-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204963 2005.10.13 R04-M1-N8 I:J18 U01 2005-10-13-05.02.43.403951 R04-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204963 2005.10.13 R07-M0-NC I:J18 U11 2005-10-13-05.02.43.657699 R07-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204963 2005.10.13 R07-M0-NC I:J18 U01 2005-10-13-05.02.43.804391 R07-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204963 2005.10.13 R17-M0-N4 I:J18 U11 2005-10-13-05.02.43.918624 R17-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204964 2005.10.13 R17-M0-N4 I:J18 U01 2005-10-13-05.02.44.026008 R17-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204964 2005.10.13 R07-M0-N0 I:J18 U11 2005-10-13-05.02.44.127801 R07-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204964 2005.10.13 R07-M0-N0 I:J18 U01 2005-10-13-05.02.44.232127 R07-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204964 2005.10.13 R17-M1-N0 I:J18 U11 2005-10-13-05.02.44.331789 R17-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204964 2005.10.13 R17-M1-N0 I:J18 U01 2005-10-13-05.02.44.439988 R17-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204964 2005.10.13 R71-M0-N8 I:J18 U11 2005-10-13-05.02.44.546446 R71-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204964 2005.10.13 R71-M0-N8 I:J18 U01 2005-10-13-05.02.44.648201 R71-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204964 2005.10.13 R02-M0-N0 I:J18 U11 2005-10-13-05.02.44.750334 R02-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204964 2005.10.13 R02-M0-N0 I:J18 U01 2005-10-13-05.02.44.855146 R02-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204964 2005.10.13 R13-M1-NC I:J18 U11 2005-10-13-05.02.44.962158 R13-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204965 2005.10.13 R13-M1-NC I:J18 U01 2005-10-13-05.02.45.062180 R13-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204965 2005.10.13 R07-M1-N8 I:J18 U11 2005-10-13-05.02.45.170968 R07-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204965 2005.10.13 R07-M1-N8 I:J18 U01 2005-10-13-05.02.45.272623 R07-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204965 2005.10.13 R07-M1-NC I:J18 U11 2005-10-13-05.02.45.373109 R07-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204965 2005.10.13 R07-M1-NC I:J18 U01 2005-10-13-05.02.45.473972 R07-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204965 2005.10.13 R07-M1-N0 I:J18 U11 2005-10-13-05.02.45.575704 R07-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204965 2005.10.13 R07-M1-N0 I:J18 U01 2005-10-13-05.02.45.677135 R07-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204965 2005.10.13 R06-M1-NC I:J18 U11 2005-10-13-05.02.45.778491 R06-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204965 2005.10.13 R06-M1-NC I:J18 U01 2005-10-13-05.02.45.892288 R06-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204965 2005.10.13 R07-M0-N4 I:J18 U11 2005-10-13-05.02.45.994629 R07-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204966 2005.10.13 R07-M0-N4 I:J18 U01 2005-10-13-05.02.46.096578 R07-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204966 2005.10.13 R02-M1-N4 I:J18 U11 2005-10-13-05.02.46.197318 R02-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204966 2005.10.13 R02-M1-N4 I:J18 U01 2005-10-13-05.02.46.304807 R02-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204966 2005.10.13 R01-M1-N8 I:J18 U11 2005-10-13-05.02.46.425252 R01-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204966 2005.10.13 R01-M1-N8 I:J18 U01 2005-10-13-05.02.46.538476 R01-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204966 2005.10.13 R13-M0-N4 I:J18 U11 2005-10-13-05.02.46.646046 R13-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204966 2005.10.13 R13-M0-N4 I:J18 U01 2005-10-13-05.02.46.755096 R13-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204966 2005.10.13 R02-M0-N4 I:J18 U11 2005-10-13-05.02.46.857612 R02-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204966 2005.10.13 R02-M0-N4 I:J18 U01 2005-10-13-05.02.46.966932 R02-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204967 2005.10.13 R05-M0-N8 I:J18 U11 2005-10-13-05.02.47.081027 R05-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204967 2005.10.13 R05-M0-N8 I:J18 U01 2005-10-13-05.02.47.173192 R05-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204967 2005.10.13 R01-M0-N8 I:J18 U11 2005-10-13-05.02.47.275053 R01-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204967 2005.10.13 R01-M0-N8 I:J18 U01 2005-10-13-05.02.47.379340 R01-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204967 2005.10.13 R01-M0-NC I:J18 U11 2005-10-13-05.02.47.432557 R01-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204967 2005.10.13 R01-M0-NC I:J18 U01 2005-10-13-05.02.47.544369 R01-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204967 2005.10.13 R11-M1-N4 I:J18 U11 2005-10-13-05.02.47.658679 R11-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204967 2005.10.13 R11-M1-N4 I:J18 U01 2005-10-13-05.02.47.760635 R11-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204967 2005.10.13 R05-M0-NC I:J18 U11 2005-10-13-05.02.47.861215 R05-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204967 2005.10.13 R05-M0-NC I:J18 U01 2005-10-13-05.02.47.977303 R05-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204968 2005.10.13 R05-M1-N8 I:J18 U11 2005-10-13-05.02.48.076689 R05-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204968 2005.10.13 R05-M1-N8 I:J18 U01 2005-10-13-05.02.48.178376 R05-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204968 2005.10.13 R05-M1-N4 I:J18 U11 2005-10-13-05.02.48.279993 R05-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204968 2005.10.13 R05-M1-N4 I:J18 U01 2005-10-13-05.02.48.427164 R05-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204968 2005.10.13 R04-M0-N8 I:J18 U11 2005-10-13-05.02.48.720837 R04-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204968 2005.10.13 R04-M0-N8 I:J18 U01 2005-10-13-05.02.48.863258 R04-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204968 2005.10.13 R13-M1-N0 I:J18 U11 2005-10-13-05.02.48.969382 R13-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204969 2005.10.13 R13-M1-N0 I:J18 U01 2005-10-13-05.02.49.076623 R13-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204969 2005.10.13 R05-M0-N0 I:J18 U11 2005-10-13-05.02.49.180399 R05-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204969 2005.10.13 R05-M0-N0 I:J18 U01 2005-10-13-05.02.49.279928 R05-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204969 2005.10.13 R13-M1-N4 I:J18 U11 2005-10-13-05.02.49.382038 R13-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204969 2005.10.13 R13-M1-N4 I:J18 U01 2005-10-13-05.02.49.491737 R13-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204969 2005.10.13 R06-M1-N4 I:J18 U11 2005-10-13-05.02.49.603364 R06-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204969 2005.10.13 R06-M1-N4 I:J18 U01 2005-10-13-05.02.49.720917 R06-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204969 2005.10.13 R12-M1-NC I:J18 U11 2005-10-13-05.02.49.825738 R12-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204969 2005.10.13 R12-M1-NC I:J18 U01 2005-10-13-05.02.49.933214 R12-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204970 2005.10.13 R06-M0-N0 I:J18 U11 2005-10-13-05.02.50.039891 R06-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204970 2005.10.13 R06-M0-N0 I:J18 U01 2005-10-13-05.02.50.151261 R06-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204970 2005.10.13 R06-M1-N0 I:J18 U11 2005-10-13-05.02.50.256299 R06-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204970 2005.10.13 R06-M1-N0 I:J18 U01 2005-10-13-05.02.50.357195 R06-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204970 2005.10.13 R13-M0-N8 I:J18 U11 2005-10-13-05.02.50.458588 R13-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
1129204970 2005.10.13 R13-M0-N8 I:J18 U01 2005-10-13-05.02.50.566740 R13-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied
